"","id","uid","date","attendance","time_valid","neutral_site","conference_competition","recent","start_date","notes_type","notes_headline","type_id","type_abbreviation","venue_id","venue_full_name","venue_address_city","venue_address_state","venue_capacity","venue_indoor","status_clock","status_display_clock","status_period","status_type_id","status_type_name","status_type_state","status_type_completed","status_type_description","status_type_detail","status_type_short_detail","format_regulation_periods","home_id","home_uid","home_location","home_name","home_abbreviation","home_display_name","home_short_display_name","home_color","home_alternate_color","home_is_active","home_venue_id","home_logo","home_score","home_winner","away_id","away_uid","away_location","away_name","away_abbreviation","away_display_name","away_short_display_name","away_is_active","away_score","away_winner","game_id","season","season_type","away_color","away_alternate_color","away_venue_id","away_logo","status_type_alt_detail","game_json","game_json_url","game_date_time","game_date","PBP","team_box","player_box"
"1",401165811,"s:40~l:59~e:401165811~c:401165811","2019-10-11T00:00Z",4200,TRUE,FALSE,FALSE,FALSE,"2019-10-11T00:00Z","event","WNBA FINALS - GAME 5",17,"FINAL",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",89,TRUE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun",TRUE,78,FALSE,401165811,2019,3,"de6b36","002d62",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165811.json",2019-10-10 20:00:00,2019-10-10,TRUE,TRUE,TRUE
"2",401165810,"s:40~l:59~e:401165810~c:401165810","2019-10-09T00:00Z",8458,TRUE,FALSE,FALSE,FALSE,"2019-10-09T00:00Z","event","WNBA FINALS - GAME 4",17,"FINAL",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",90,TRUE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics",TRUE,86,FALSE,401165810,2019,3,"e03a3e","09295a",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165810.json",2019-10-08 20:00:00,2019-10-08,TRUE,TRUE,TRUE
"3",401165809,"s:40~l:59~e:401165809~c:401165809","2019-10-06T19:30Z",9170,TRUE,FALSE,FALSE,FALSE,"2019-10-06T19:30Z","event","WNBA FINALS - GAME 3",17,"FINAL",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",81,FALSE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics",TRUE,94,TRUE,401165809,2019,3,"e03a3e","09295a",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165809.json",2019-10-06 15:30:00,2019-10-06,TRUE,TRUE,TRUE
"4",401165808,"s:40~l:59~e:401165808~c:401165808","2019-10-02T00:00Z",4200,TRUE,FALSE,FALSE,FALSE,"2019-10-02T00:00Z","event","WNBA FINALS - GAME 2",17,"FINAL",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",87,FALSE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun",TRUE,99,TRUE,401165808,2019,3,"de6b36","002d62",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165808.json",2019-10-01 20:00:00,2019-10-01,TRUE,TRUE,TRUE
"5",401165807,"s:40~l:59~e:401165807~c:401165807","2019-09-29T19:00Z",4200,TRUE,FALSE,FALSE,FALSE,"2019-09-29T19:00Z","event","WNBA FINALS - GAME 1",17,"FINAL",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",95,TRUE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun",TRUE,86,FALSE,401165807,2019,3,"de6b36","002d62",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165807.json",2019-09-29 15:00:00,2019-09-29,TRUE,TRUE,TRUE
"6",401165888,"s:40~l:59~e:401165888~c:401165888","2019-09-25T01:00Z",5465,TRUE,FALSE,FALSE,FALSE,"2019-09-25T01:00Z","event","WNBA SEMIFINALS 1 - GAME 4",16,"SEMI",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",90,FALSE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics",TRUE,94,TRUE,401165888,2019,3,"e03a3e","09295a",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165888.json",2019-09-24 21:00:00,2019-09-24,TRUE,TRUE,TRUE
"7",401165892,"s:40~l:59~e:401165892~c:401165892","2019-09-22T23:00Z",4000,TRUE,FALSE,FALSE,FALSE,"2019-09-22T23:00Z","event","WNBA SEMIFINALS 2 - GAME 3",16,"SEMI",539,"Walter Pyramid","Long Beach","CA",0,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",56,FALSE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun",TRUE,78,TRUE,401165892,2019,3,"de6b36","002d62",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165892.json",2019-09-22 19:00:00,2019-09-22,TRUE,TRUE,TRUE
"8",401165887,"s:40~l:59~e:401165887~c:401165887","2019-09-22T21:00Z",6175,TRUE,FALSE,FALSE,FALSE,"2019-09-22T21:00Z","event","WNBA SEMIFINALS 1 - GAME 3",16,"SEMI",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",92,TRUE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics",TRUE,75,FALSE,401165887,2019,3,"e03a3e","09295a",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165887.json",2019-09-22 17:00:00,2019-09-22,TRUE,TRUE,TRUE
"9",401165798,"s:40~l:59~e:401165798~c:401165798","2019-09-20T00:30Z",4200,TRUE,FALSE,FALSE,FALSE,"2019-09-20T00:30Z","event","WNBA SEMIFINALS 1 - GAME 2",16,"SEMI",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",103,TRUE,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces",TRUE,91,FALSE,401165798,2019,3,"000000","c7cfd4",780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165798.json",2019-09-19 20:30:00,2019-09-19,TRUE,TRUE,TRUE
"10",401165803,"s:40~l:59~e:401165803~c:401165803","2019-09-19T22:30Z",8051,TRUE,FALSE,FALSE,FALSE,"2019-09-19T22:30Z","event","WNBA SEMIFINALS 2 - GAME 2",16,"SEMI",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",94,TRUE,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks",TRUE,68,FALSE,401165803,2019,3,"532481","49ac9c",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165803.json",2019-09-19 18:30:00,2019-09-19,TRUE,TRUE,TRUE
"11",401165797,"s:40~l:59~e:401165797~c:401165797","2019-09-18T00:30Z",3968,TRUE,FALSE,FALSE,FALSE,"2019-09-18T00:30Z","event","WNBA SEMIFINALS - GAME 1",1,"STD",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",97,TRUE,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces",TRUE,95,FALSE,401165797,2019,3,"000000","c7cfd4",780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165797.json",2019-09-17 20:30:00,2019-09-17,TRUE,TRUE,TRUE
"12",401165802,"s:40~l:59~e:401165802~c:401165802","2019-09-17T22:30Z",7102,TRUE,FALSE,FALSE,FALSE,"2019-09-17T22:30Z","event","WNBA SEMIFINALS - GAME 1",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",84,TRUE,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks",TRUE,75,FALSE,401165802,2019,3,"532481","49ac9c",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165802.json",2019-09-17 18:30:00,2019-09-17,TRUE,TRUE,TRUE
"13",401165796,"s:40~l:59~e:401165796~c:401165796","2019-09-15T21:00Z",7981,TRUE,FALSE,FALSE,FALSE,"2019-09-15T21:00Z","event","SECOND ROUND",1,"STD",2083,"Thomas & Mack Center","Las Vegas","NV",18000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",93,TRUE,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky",TRUE,92,FALSE,401165796,2019,3,"4f91cd","f1f2f3",977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165796.json",2019-09-15 17:00:00,2019-09-15,TRUE,TRUE,TRUE
"14",401165795,"s:40~l:59~e:401165795~c:401165795","2019-09-15T19:00Z",9081,TRUE,FALSE,FALSE,FALSE,"2019-09-15T19:00Z","event","SECOND ROUND",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",92,TRUE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm",TRUE,69,FALSE,401165795,2019,3,"05452a","f7c43c",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165795.json",2019-09-15 15:00:00,2019-09-15,TRUE,TRUE,TRUE
"15",401165794,"s:40~l:59~e:401165794~c:401165794","2019-09-12T02:00Z",5011,TRUE,FALSE,FALSE,FALSE,"2019-09-12T02:00Z","event","FIRST ROUND",1,"STD",5242,"Angel of the Winds Arena","Everett","WA",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",84,TRUE,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx",TRUE,74,FALSE,401165794,2019,3,"005084","47a757",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165794.json",2019-09-11 22:00:00,2019-09-11,TRUE,TRUE,TRUE
"16",401165793,"s:40~l:59~e:401165793~c:401165793","2019-09-12T00:00Z",6042,TRUE,FALSE,FALSE,FALSE,"2019-09-12T00:00Z","event","FIRST ROUND",1,"STD",5427,"Wintrust Arena","Chicago","IL",10387,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",105,TRUE,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury",TRUE,76,FALSE,401165793,2019,3,"3a267d","e56020",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401165793.json",2019-09-11 20:00:00,2019-09-11,TRUE,TRUE,TRUE
"17",401105111,"s:40~l:59~e:401105111~c:401105111","2019-09-08T20:00Z",5495,TRUE,FALSE,FALSE,FALSE,"2019-09-08T20:00Z","","",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",63,FALSE,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty",TRUE,71,TRUE,401105111,2019,2,"0d79b9","89c9bf",1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105111.json",2019-09-08 16:00:00,2019-09-08,TRUE,TRUE,TRUE
"18",401105112,"s:40~l:59~e:401105112~c:401105112","2019-09-08T20:00Z",5451,TRUE,FALSE,FALSE,FALSE,"2019-09-08T20:00Z","","",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",104,TRUE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun",TRUE,76,FALSE,401105112,2019,2,"de6b36","002d62",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105112.json",2019-09-08 16:00:00,2019-09-08,TRUE,TRUE,TRUE
"19",401105113,"s:40~l:59~e:401105113~c:401105113","2019-09-08T20:00Z",4200,TRUE,FALSE,FALSE,FALSE,"2019-09-08T20:00Z","","",1,"STD",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",100,TRUE,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky",TRUE,86,FALSE,401105113,2019,2,"4f91cd","f1f2f3",977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105113.json",2019-09-08 16:00:00,2019-09-08,TRUE,TRUE,TRUE
"20",401105114,"s:40~l:59~e:401105114~c:401105114","2019-09-08T20:00Z",5910,TRUE,FALSE,FALSE,FALSE,"2019-09-08T20:00Z","","",1,"STD",3416,"College Park Center","Arlington","TX",0,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",64,FALSE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm",TRUE,78,TRUE,401105114,2019,2,"05452a","f7c43c",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105114.json",2019-09-08 16:00:00,2019-09-08,TRUE,TRUE,TRUE
"21",401105115,"s:40~l:59~e:401105115~c:401105115","2019-09-08T20:00Z",13135,TRUE,FALSE,FALSE,FALSE,"2019-09-08T20:00Z","","",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",89,FALSE,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces",TRUE,98,TRUE,401105115,2019,2,"000000","c7cfd4",780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105115.json",2019-09-08 16:00:00,2019-09-08,TRUE,TRUE,TRUE
"22",401105116,"s:40~l:59~e:401105116~c:401105116","2019-09-08T20:00Z",13500,TRUE,FALSE,FALSE,FALSE,"2019-09-08T20:00Z","","",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",77,TRUE,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx",TRUE,68,FALSE,401105116,2019,2,"005084","47a757",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105116.json",2019-09-08 16:00:00,2019-09-08,TRUE,TRUE,TRUE
"23",401105110,"s:40~l:59~e:401105110~c:401105110","2019-09-07T02:00Z",12140,TRUE,FALSE,FALSE,FALSE,"2019-09-07T02:00Z","","",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",69,FALSE,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx",TRUE,83,TRUE,401105110,2019,2,"005084","47a757",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105110.json",2019-09-06 22:00:00,2019-09-06,TRUE,TRUE,TRUE
"24",401105108,"s:40~l:59~e:401105108~c:401105108","2019-09-06T23:30Z",8077,TRUE,FALSE,FALSE,FALSE,"2019-09-06T23:30Z","","",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",5,3,"STATUS_FINAL","post",TRUE,"Final","Final/OT","Final/OT",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",104,FALSE,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky",TRUE,109,TRUE,401105108,2019,2,"4f91cd","f1f2f3",977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","OT",TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105108.json",2019-09-06 19:30:00,2019-09-06,TRUE,TRUE,TRUE
"25",401105107,"s:40~l:59~e:401105107~c:401105107","2019-09-06T23:00Z",3963,TRUE,FALSE,FALSE,FALSE,"2019-09-06T23:00Z","","",1,"STD",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",86,TRUE,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings",TRUE,73,FALSE,401105107,2019,2,"11213e","c5d646",3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105107.json",2019-09-06 19:00:00,2019-09-06,TRUE,TRUE,TRUE
"26",401105109,"s:40~l:59~e:401105109~c:401105109","2019-09-06T23:00Z",2301,TRUE,FALSE,FALSE,FALSE,"2019-09-06T23:00Z","","",1,"STD",5584,"Westchester County Center","White Plains","NY",5000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",81,FALSE,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever",TRUE,86,TRUE,401105109,2019,2,"e2382f","08265b",2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105109.json",2019-09-06 19:00:00,2019-09-06,FALSE,TRUE,TRUE
"27",401105106,"s:40~l:59~e:401105106~c:401105106","2019-09-06T02:00Z",10591,TRUE,FALSE,FALSE,FALSE,"2019-09-06T02:00Z","","",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",102,TRUE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm",TRUE,68,FALSE,401105106,2019,2,"05452a","f7c43c",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105106.json",2019-09-05 22:00:00,2019-09-05,TRUE,TRUE,TRUE
"28",401105105,"s:40~l:59~e:401105105~c:401105105","2019-09-05T23:30Z",4023,TRUE,FALSE,FALSE,FALSE,"2019-09-05T23:30Z","","",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",78,TRUE,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces",TRUE,74,FALSE,401105105,2019,2,"000000","c7cfd4",780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105105.json",2019-09-05 19:30:00,2019-09-05,TRUE,TRUE,TRUE
"29",401105104,"s:40~l:59~e:401105104~c:401105104","2019-09-04T23:00Z",6284,TRUE,FALSE,FALSE,FALSE,"2019-09-04T23:00Z","","",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",102,TRUE,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings",TRUE,72,FALSE,401105104,2019,2,"11213e","c5d646",3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401105104.json",2019-09-04 19:00:00,2019-09-04,TRUE,TRUE,TRUE
